,power_output,NYC_demand,Pdifference,PV2G,Pdifference_left,Power_missing,Charging,Discharging,Critical,Driving,Missing_noscale,Blocked_high,Blocked_low,P_Blocked_high,P_Blocked_low,P_driving,Total,P_balance_without,P_balance_with_missing
2013-01-01 16:00:00,8458.120475499998,4973.3145,3484.8059754999977,-3475.0,3484.8059754999977,0,69500,0,0,2898,0,4712,0,0.1749072011878248,0.0,0,96861.3554061045,-19.788652000001093,-19.788652000001093
2013-01-01 16:15:00,8418.165347999999,4962.954000000001,3455.211347999999,-3450.0,3455.211347999999,0,69000,0,0,3511,0,4497,0,0.16692650334075723,0.0,0,98186.13986900485,-61.52808125000047,-61.52808125000047
2013-01-01 16:30:00,8375.81961875,4987.3477,3388.4719187499995,-3375.0,3388.4719187499995,0,67500,0,0,3109,0,4638,0,0.17216035634743876,0.0,0,94745.4801229615,-89.73111050000125,-89.73111050000125
2013-01-01 16:45:00,8333.4738895,5048.205,3285.2688894999987,-3275.0,3285.2688894999987,0,65500,0,0,3087,0,4597,0,0.1706384558277654,0.0,0,91637.41171582883,-90.85183974999882,-90.85183974999882
2013-01-01 17:00:00,8291.12816025,5106.98,3184.148160250001,-3175.0,3184.148160250001,0,63500,0,0,3077,0,4587,0,0.17026726057906458,0.0,0,88747.14671093588,-63.69216899999992,-63.69216899999992
2013-01-01 17:15:00,8248.782431,5137.4746,3111.307831,-3100.0,3111.307831,0,62000,0,0,3759,0,4421,0,0.16410541945063103,0.0,0,89034.11513859277,-37.59614175000115,-37.59614175000115
2013-01-01 17:30:00,8201.72955825,5139.3257,3062.403858249999,-3050.0,3062.403858249999,0,61000,0,0,3553,0,4457,0,0.16544172234595397,0.0,0,86811.41045958796,-43.810614500000156,-43.810614500000156
2013-01-01 17:45:00,8154.6766855000005,5148.4873,3006.1893855,-3000.0,3006.1893855,0,60000,0,0,3605,0,4472,0,0.1659985152190052,0.0,0,85691.56549859514,-83.90548725000008,-83.90548725000008
2013-01-01 18:00:00,8107.62381275,5191.5293,2916.09451275,-2900.0,2916.09451275,0,58000,0,0,3309,0,4489,0,0.1666295471417966,0.0,0,81627.83408212308,-28.64605999999867,-28.64605999999867
2013-01-01 18:15:00,8060.57094,5189.217000000001,2871.3539400000013,-2850.0,2871.3539400000013,0,57000,0,0,3309,0,4496,0,0.16688938381588717,0.0,0,80249.80402403972,-79.16165199999978,-79.16165199999978
2013-01-01 18:30:00,7968.134348,5197.295999999999,2770.838348,-2750.0,2770.838348,0,55000,0,0,3120,0,4459,0,0.16551596139569413,0.0,0,76530.13790609989,-69.02624399999922,-69.02624399999922
2013-01-01 18:45:00,7875.697756,5194.724,2680.973756000001,-2675.0,2680.973756000001,0,53500,0,0,2969,0,4427,0,0.16432813659985152,0.0,0,73745.90667212443,-54.641836000000694,-54.641836000000694
2013-01-01 19:00:00,7783.2611640000005,5162.903,2620.3581639999993,-2600.0,2620.3581639999993,0,52000,0,0,2375,0,4547,0,0.16878247958426132,0.0,0,69981.01708462383,-63.94942800000081,-63.94942800000081
2013-01-01 19:15:00,7690.824572,5154.774,2536.050571999999,-2525.0,2536.050571999999,0,50500,0,0,2260,0,4536,0,0.16837416481069042,0.0,0,67537.23193010325,-133.36310500000081,-133.36310500000081
2013-01-01 19:30:00,7559.949395000001,5168.3125,2391.636894999999,-2375.0,2391.636894999999,0,47500,0,0,1906,0,4580,0,0.170007423904974,0.0,0,62562.334995599886,-98.10078199999953,-98.10078199999953
2013-01-01 19:45:00,7429.074218000002,5152.175,2276.8992180000005,-2275.0,2276.8992180000005,0,45500,0,0,1678,0,4603,0,0.1708611729769859,0.0,0,59333.46241347597,-77.36545900000056,-77.36545900000056
2013-01-01 20:00:00,7298.199041,5100.5645,2197.6345409999994,-2175.0,2197.6345409999994,0,43500,0,0,1529,0,4591,0,0.17041573867854493,0.0,0,56286.74351585014,-146.59653600000001,-146.59653600000001
2013-01-01 20:15:00,7167.323864,5138.9204,2028.403464,-2025.0,2028.403464,0,40500,0,0,1561,0,4606,0,0.17097253155159614,0.0,0,52523.46796322148,-65.9966157500005,-65.9966157500005
2013-01-01 20:30:00,7033.50438425,5074.501,1959.0033842499995,-1950.0,1959.0033842499995,0,39000,0,0,1250,0,4642,0,0.17230883444691908,0.0,0,49917.331812998855,-114.77709550000054,-114.77709550000054
2013-01-01 20:45:00,6899.6849045,5064.462,1835.2229044999995,-1825.0,1835.2229044999995,0,36500,0,0,1337,0,4598,0,0.17067557535263547,0.0,0,46813.13972863604,-68.96757524999975,-68.96757524999975
2013-01-01 21:00:00,6765.86542475,5009.833,1756.0324247500002,-1750.0,1756.0324247500002,0,35000,0,0,923,0,4665,0,0.17316258351893096,0.0,0,44159.7976770326,-175.3690549999999,-175.3690549999999
2013-01-01 21:15:00,6632.045945,5057.415,1574.630945,-1550.0,1574.630945,0,31000,0,0,1134,0,4617,0,0.17138084632516704,0.0,0,39413.84680730568,-108.18388724999932,-108.18388724999932
2013-01-01 21:30:00,6471.26871275,5029.4526,1441.8161127500007,-1425.0,1441.8161127500007,0,28500,0,0,951,0,4621,0,0.17152932442464736,0.0,0,35931.76712841632,-93.48551950000001,-93.48551950000001
2013-01-01 21:45:00,6310.4914805,4978.977,1331.5144805,-1325.0,1331.5144805,0,26500,0,0,1108,0,4612,0,0.17119524870081662,0.0,0,33643.26107445805,-103.84825174999946,-103.84825174999946
2013-01-01 22:00:00,6149.71424825,4928.5625,1221.1517482500005,-1200.0,1221.1517482500005,0,24000,0,0,919,0,4624,0,0.1716406829992576,0.0,0,30217.320185072673,-135.32198400000038,-135.32198400000038
2013-01-01 22:15:00,5988.937016,4924.259,1064.6780159999996,-1050.0,1064.6780159999996,0,21000,0,0,967,0,4618,0,0.17141796585003713,0.0,0,26492.15640365254,-62.22066150000137,-62.22066150000137
2013-01-01 22:30:00,5846.287638499999,4858.5083,987.7793384999986,-975.0,987.7793384999986,0,19500,0,0,698,0,4624,0,0.1716406829992576,0.0,0,24300.582847626978,-127.91303900000003,-127.91303900000003
2013-01-01 22:45:00,5703.638261,4856.5513,847.086961,-825.0,847.086961,0,16500,0,0,612,0,4631,0,0.17190051967334818,0.0,0,20487.164124072453,-49.31311649999952,-49.31311649999952
2013-01-01 23:00:00,5560.9888835,4785.302,775.6868835000005,-775.0,775.6868835000005,0,15500,0,0,460,0,4638,0,0.17216035634743876,0.0,0,19117.754784360408,-107.78849399999945,-107.78849399999945
2013-01-01 23:15:00,5418.339506,4751.128,667.2115060000006,-650.0,667.2115060000006,0,13000,0,0,594,0,4604,0,0.17089829250185598,0.0,0,16107.993744825682,-8.506063499999982,-8.506063499999982
2013-01-01 23:30:00,5355.5613365,4714.0674,641.4939365,-625.0,641.4939365,0,12500,0,0,478,0,4625,0,0.1716778025241277,0.0,0,15421.074323396071,30.736167000000023,30.736167000000023
2013-01-01 23:45:00,5292.7831670000005,4637.0470000000005,655.736167,-650.0,655.736167,0,13000,0,0,483,0,4625,0,0.1716778025241277,0.0,0,16041.590326126785,-5.7880025000004025,-5.7880025000004025
2013-01-02 00:00:00,5230.004997499998,4585.793,644.2119974999996,-625.0,644.2119974999996,0,12500,0,0,584,0,4577,0,0.16989606533036378,0.0,0,15462.142430781943,2.87232799999947,2.87232799999947
2013-01-02 00:15:00,5167.226828,4539.3545,627.8723279999995,-625.0,627.8723279999995,0,12500,0,0,0,0,4690,0,0.174090571640683,0.0,0,15134.831460674157,-1.917353250000815,-1.917353250000815
2013-01-02 00:30:00,5106.2446467499985,4483.162,623.0826467499992,-600.0,623.0826467499992,0,12000,0,0,0,0,4690,0,0.174090571640683,0.0,0,14529.438202247191,19.140465499999777,19.140465499999777
2013-01-02 00:45:00,5045.2624655,4426.122,619.1404654999998,-600.0,619.1404654999998,0,12000,0,0,0,0,4690,0,0.174090571640683,0.0,0,14529.438202247191,22.178684250000515,22.178684250000515
2013-01-02 01:00:00,4984.280284250001,4362.1016,622.1786842500005,-600.0,622.1786842500005,0,12000,0,0,0,0,4690,0,0.174090571640683,0.0,0,14529.438202247191,-9.536396999999852,-9.536396999999852
2013-01-02 01:15:00,4923.298103,4332.8345,590.4636030000001,-575.0,590.4636030000001,0,11500,0,0,77,0,4674,0,0.1734966592427617,0.0,0,13962.32367389247,78.99817249999978,78.99817249999978
2013-01-02 01:30:00,4871.1885725,4217.1904,653.9981724999998,-650.0,653.9981724999998,0,13000,0,0,104,0,4672,0,0.17342242019302154,0.0,0,15801.299404439631,-16.673958000000198,-16.673958000000198
2013-01-02 01:45:00,4819.0790419999985,4185.753,633.3260419999998,-625.0,633.3260419999998,0,12500,0,0,101,0,4666,0,0.17319970304380103,0.0,0,15187.390069002842,28.28881150000052,28.28881150000052
2013-01-02 02:00:00,4766.9695115,4113.6807,653.2888115000005,-650.0,653.2888115000005,0,13000,0,0,94,0,4667,0,0.17323682256867112,0.0,0,15790.612741782767,-25.668819000000326,-25.668819000000326
2013-01-02 02:15:00,4714.8599810000005,4090.5288,624.3311809999997,-600.0,624.3311809999997,0,12000,0,0,50,0,4677,0,0.17360801781737195,0.0,0,14553.639760500608,2.7405979999998635,2.7405979999998635
2013-01-02 02:30:00,4675.778198,4073.0376,602.7405979999999,-600.0,602.7405979999999,0,12000,0,0,45,0,4677,0,0.17360801781737195,0.0,0,14550.364569268162,-9.16738499999974,-9.16738499999974
2013-01-02 02:45:00,4636.696414999999,4045.8638,590.8326150000003,-575.0,590.8326150000003,0,11500,0,0,71,0,4670,0,0.17334818114328138,0.0,0,13956.034055588088,20.783631999999784,20.783631999999784
2013-01-02 03:00:00,4597.614632,4001.8309999999997,595.7836319999998,-575.0,595.7836319999998,0,11500,0,0,50,0,4675,0,0.17353377876763176,0.0,0,13945.982444294395,6.120249000000172,6.120249000000172
2013-01-02 03:15:00,4558.532849,3977.4126,581.1202490000002,-575.0,581.1202490000002,0,11500,0,0,26,0,4678,0,0.17364513734224202,0.0,0,13932.811656772803,-37.14092900000014,-37.14092900000014
2013-01-02 03:30:00,4517.962571,3980.1035,537.8590709999999,-525.0,537.8590709999999,0,10500,0,0,42,0,4674,0,0.1734966592427617,0.0,0,12728.131749460044,2.8480930000001763,2.8480930000001763
2013-01-02 03:45:00,4477.392293,3949.5442,527.8480930000002,-525.0,527.8480930000002,0,10500,0,0,46,0,4672,0,0.17342242019302154,0.0,0,12729.277292772927,-33.61748500000016,-33.61748500000016
2013-01-02 04:00:00,4436.822015,3945.4395,491.38251499999984,-475.0,491.38251499999984,0,9500,0,0,50,0,4670,0,0.17334818114328138,0.0,0,11518.001800180018,-4.617363000000296,-4.617363000000296
2013-01-02 04:15:00,4396.251737,3925.8691,470.3826369999997,-450.0,470.3826369999997,0,9000,0,0,127,0,4660,0,0.17297698589458055,0.0,0,10944.793030289351,-28.289985249999972,-28.289985249999972
2013-01-02 04:30:00,4368.04741475,3946.3374,421.71001475,-400.0,421.71001475,0,8000,0,0,107,0,4660,0,0.17297698589458055,0.0,0,9719.929644161819,-0.46040750000059916,-0.46040750000059916
2013-01-02 04:45:00,4339.843092499998,3940.3035,399.5395924999994,-375.0,399.5395924999994,0,7500,0,0,183,0,4649,0,0.17256867112100965,0.0,0,9139.225619685181,19.276970249999465,19.276970249999465
2013-01-02 05:00:00,4311.63877025,3917.3618,394.27697024999947,-375.0,394.27697024999947,0,7500,0,0,208,0,4633,0,0.17197475872308834,0.0,0,9142.947644689804,-4.268152000000157,-4.268152000000157
2013-01-02 05:15:00,4283.434448,3912.7026,370.73184799999984,-350.0,370.73184799999984,0,7000,0,0,251,0,4624,0,0.1716406829992576,0.0,0,8546.56696125085,-34.7275417499996,-34.7275417499996
2013-01-02 05:30:00,4246.222658250002,3930.9502,315.2724582500004,-300.0,315.2724582500004,0,6000,0,0,481,0,4585,0,0.17019302152932442,0.0,0,7389.5949529121335,-38.7088315000006,-38.7088315000006
2013-01-02 05:45:00,4209.0108685000005,3947.7197,261.2911684999994,-250.0,261.2911684999994,0,5000,0,0,725,0,4524,0,0.16792873051224944,0.0,0,6209.948826702319,-37.41572124999993,-37.41572124999993
2013-01-02 06:00:00,4171.79907875,3959.2148,212.58427875000007,-200.0,212.58427875000007,0,4000,0,0,628,0,4537,0,0.16841128433556052,0.0,0,4948.794489092997,-16.664410999999745,-16.664410999999745
2013-01-02 06:15:00,4134.587289,3951.2517,183.33558900000025,-175.0,183.33558900000025,0,3500,0,0,992,0,4440,0,0.16481069042316257,0.0,0,4383.950158080714,-127.52243625000028,-127.52243625000028
2013-01-02 06:30:00,4131.64216375,4084.1646,47.477563749999725,-25.0,47.477563749999725,0,500,0,0,1004,0,4443,0,0.16492204899777282,0.0,0,626.7156748708883,13.894338499999321,13.894338499999321
2013-01-02 06:45:00,4128.697038499999,4089.8027,38.89433849999932,-25.0,38.89433849999932,0,500,0,0,1644,0,4320,0,0.1603563474387528,0.0,0,642.1624713958811,-12.752486749999662,-12.752486749999662
2013-01-02 07:00:00,4125.75191325,4113.5044,12.247513250000338,0.0,12.247513250000338,0,0,0,0,1819,0,4241,0,0.15742390497401634,0.0,0,0.0,-33.97251200000028,-33.97251200000028
2013-01-02 07:15:00,4122.806788,4156.7793,-33.97251200000028,40.0,-33.97251200000028,0,0,2000,0,2647,0,0,0,0.0,0.0,0,2217.922858436587,-114.9386622500001,-114.9386622500001
2013-01-02 07:30:00,4039.55333775,4194.492,-154.9386622500001,160.0,-154.9386622500001,0,0,8000,0,2815,0,0,0,0.0,0.0,0,8933.471502590673,-127.62411249999968,-127.62411249999968
2013-01-02 07:45:00,3956.2998875,4243.924,-287.6241124999997,290.0,-287.6241124999997,0,0,14500,0,3520,0,0,0,0.0,0.0,0,16679.333902647308,-59.56096274999936,-59.56096274999936
2013-01-02 08:00:00,3873.0464372500014,4222.6074,-349.56096274999936,350.0,-349.56096274999936,0,0,17500,0,3570,0,0,0,0.0,0.0,0,20173.299101412067,-123.46201299999984,-123.46201299999984
2013-01-02 08:15:00,3789.792987,4263.255,-473.46201299999984,480.0,-473.46201299999984,0,0,24000,0,3776,0,0,0,0.0,0.0,0,27912.277672250042,-262.9022009999999,-262.9022009999999
2013-01-02 08:30:00,3581.6504990000008,4324.5527,-742.9022009999999,750.0,-742.9022009999999,0,0,37500,0,3247,0,0,0,0.0,0.0,0,42639.176127970284,-227.3825889999997,-227.3825889999997
2013-01-02 08:45:00,3373.508011,4350.8906,-977.3825889999997,980.0,-977.3825889999997,0,0,49000,0,3161,0,0,0,0.0,0.0,0,55513.68854871946,-302.50797699999976,-302.50797699999976
2013-01-02 09:00:00,3165.365523,4447.8735,-1282.5079769999998,1290.0,-1282.5079769999998,0,0,64500,0,2767,0,0,0,0.0,0.0,0,71883.09270673893,-220.42636500000071,-220.42636500000071
2013-01-02 09:15:00,2957.223035,4467.6494,-1510.4263650000007,1520.0,-1510.4263650000007,0,0,76000,0,2468,0,0,0,0.0,0.0,0,83664.59627329193,-384.6370797500001,-384.6370797500001
2013-01-02 09:30:00,2611.73192025,4516.369000000001,-1904.63707975,1910.0,-1904.63707975,0,0,95500,0,2133,0,0,0,0.0,0.0,0,103711.45241262547,-411.43219450000015,-411.43219450000015
2013-01-02 09:45:00,2266.240805499999,4587.673,-2321.4321945,2330.0,-2321.4321945,0,0,116500,0,1991,0,0,0,0.0,0.0,0,125797.02593290313,-372.4183092500002,-372.4183092500002
2013-01-02 10:00:00,1920.74969075,4623.168,-2702.41830925,2710.0,-2702.41830925,0,0,135500,0,1965,0,0,0,0.0,0.0,0,146160.96096096098,-347.358424,-347.358424
2013-01-02 10:15:00,1575.258576,4632.617,-3057.358424,3060.0,-3057.358424,0,0,153000,0,2179,0,0,0,0.0,0.0,0,166464.1977303017,-342.3784749999995,-342.3784749999995
2013-01-02 10:30:00,1300.950525,4703.329000000001,-3402.3784749999995,3410.0,-3402.3784749999995,0,0,170500,0,1681,0,0,0,0.0,0.0,0,181846.86646343878,-329.370226,-329.370226
2013-01-02 10:45:00,1026.642474,4766.0127,-3739.370226,3740.0,-3739.370226,0,0,187000,0,1830,0,0,0,0.0,0.0,0,200628.4348864994,-293.27457700000105,-293.27457700000105
2013-01-02 11:00:00,752.3344229999999,4785.609,-4033.274577000001,4040.0,-4033.274577000001,0,0,202000,0,1662,0,0,0,0.0,0.0,0,215281.27225255163,-302.6440279999997,-302.6440279999997
2013-01-02 11:15:00,478.026372,4820.6704,-4342.644028,4350.0,-4342.644028,0,0,217500,0,2118,0,0,0,0.0,0.0,0,236058.73821609863,-131.37947624999833,-131.37947624999833
2013-01-02 11:30:00,373.48092374999993,4854.8604,-4481.379476249998,4490.0,-4481.379476249998,0,0,224500,0,1875,0,0,0,0.0,0.0,0,241293.83602633153,-136.34182449999844,-136.34182449999844
2013-01-02 11:45:00,268.9354755,4895.2773,-4626.341824499998,4630.0,-4626.341824499998,0,0,231500,0,2031,0,0,0,0.0,0.0,0,250375.76779477298,-106.09497274999922,-106.09497274999922
2013-01-02 12:00:00,164.39002725,4900.485,-4736.094972749999,4740.0,-4736.094972749999,0,0,237000,0,2055,0,0,0,0.0,0.0,0,256571.42857142855,-107.73642100000143,-107.73642100000143
2013-01-02 12:15:00,59.844579,4907.581,-4847.736421000001,4850.0,-4847.736421000001,0,0,242500,0,2334,0,0,0,0.0,0.0,0,265502.31650816876,-25.743827999999667,-25.743827999999667
2013-01-02 12:30:00,44.964172,4920.708,-4875.743828,4880.0,-4875.743828,0,0,244000,0,1970,0,0,0,0.0,0.0,0,263250.30036043253,-47.05153500000051,-47.05153500000051
2013-01-02 12:45:00,30.083765000000003,4957.1353,-4927.0515350000005,4930.0,-4927.0515350000005,0,0,246500,0,2059,0,0,0,0.0,0.0,0,266898.83847112255,-3.7810420000014346,-3.7810420000014346
2013-01-02 13:00:00,15.203357999999998,4948.9844,-4933.781042000001,4940.0,-4933.781042000001,0,0,247000,0,1754,0,0,0,0.0,0.0,0,264201.54053839436,-31.705049000000145,-31.705049000000145
2013-01-02 13:15:00,0.32295100000000004,4972.028,-4971.705049,4980.0,-4971.705049,0,0,249000,0,1930,0,0,0,0.0,0.0,0,268215.1139544182,36.251382500001455,36.251382500001455
2013-01-02 13:30:00,0.33038249999999997,4944.079000000001,-4943.7486174999985,4950.0,-4943.7486174999985,0,0,247500,0,1967,0,0,0,0.0,0.0,0,266994.3539022144,-10.44718599999851,-10.44718599999851
2013-01-02 13:45:00,0.337814,4960.785,-4960.4471859999985,4970.0,-4960.4471859999985,0,0,248500,0,2068,0,0,0,0.0,0.0,0,269161.70794467675,48.10894550000012,48.10894550000012
2013-01-02 14:00:00,0.3452455,4922.2363,-4921.8910545,4930.0,-4921.8910545,0,0,246500,0,2131,0,0,0,0.0,0.0,0,267673.42496674595,-35.22402299999976,-35.22402299999976
2013-01-02 14:15:00,0.352677,4965.5767,-4965.224023,4970.0,-4965.224023,0,0,248500,0,2547,0,0,0,0.0,0.0,0,274447.177468946,17.919326500000352,17.919326500000352
2013-01-02 14:30:00,20.4623265,4972.543,-4952.0806735,4960.0,-4952.0806735,0,0,248000,0,2451,0,0,0,0.0,0.0,0,272821.26669116743,30.22897599999942,30.22897599999942
2013-01-02 14:45:00,40.571976,4970.343,-4929.771024000001,4930.0,-4929.771024000001,0,0,246500,0,3064,0,0,0,0.0,0.0,0,278133.2719048417,14.027625499999886,14.027625499999886
2013-01-02 15:00:00,60.6816255,4976.654,-4915.9723745,4920.0,-4915.9723745,0,0,246000,0,3166,0,0,0,0.0,0.0,0,278759.98990493815,10.594974999999977,10.594974999999977
2013-01-02 15:15:00,80.791275,4990.1963,-4909.405025,4910.0,-4909.405025,0,0,245500,0,4166,0,0,0,0.0,0.0,0,290408.7995082111,75.24106400000164,75.24106400000164
2013-01-02 15:30:00,189.333064,5024.092000000001,-4834.758935999998,4840.0,-4834.758935999998,0,0,242000,0,3472,0,0,0,0.0,0.0,0,277802.96574058296,129.84845300000143,129.84845300000143
2013-01-02 15:45:00,297.8748530000001,5008.0264,-4710.151546999999,4720.0,-4710.151546999999,0,0,236000,0,3642,0,0,0,0.0,0.0,0,272892.0937419521,123.25864199999978,123.25864199999978
2013-01-02 16:00:00,406.416642,5003.157999999999,-4596.741358,4600.0,-4596.741358,0,0,230000,0,2837,0,0,0,0.0,0.0,0,257071.7338090694,96.27973100000054,96.27973100000054
2013-01-02 16:15:00,514.9584309999999,5018.6787,-4503.7202689999995,4510.0,-4503.7202689999995,0,0,225500,0,3611,0,0,0,0.0,0.0,0,260404.2179261863,68.88870499999939,68.88870499999939
2013-01-02 16:30:00,623.6543049999998,5064.7656,-4441.111295000001,4450.0,-4441.111295000001,0,0,222500,0,3139,0,0,0,0.0,0.0,0,251844.4603167934,85.00987900000018,85.00987900000018
2013-01-02 16:45:00,732.350179,5097.3403,-4364.990121,4370.0,-4364.990121,0,0,218500,0,3148,0,0,0,0.0,0.0,0,247410.47410894418,11.7784529999999,11.7784529999999
2013-01-02 17:00:00,841.0460529999999,5199.2676,-4358.221547,4360.0,-4358.221547,0,0,218000,0,3038,0,0,0,0.0,0.0,0,245708.30892812318,24.67552700000033,24.67552700000033
2013-01-02 17:15:00,949.7419269999999,5285.0664,-4335.324473,4340.0,-4335.324473,0,0,217000,0,3703,0,0,0,0.0,0.0,0,251580.6687610277,151.18981675000032,151.18981675000032
2013-01-02 17:30:00,1093.36381675,5282.174,-4188.81018325,4190.0,-4188.81018325,0,0,209500,0,3560,0,0,0,0.0,0.0,0,241399.9144568007,66.60970649999854,66.60970649999854
2013-01-02 17:45:00,1236.9857064999999,5360.376,-4123.3902935000015,4130.0,-4123.3902935000015,0,0,206500,0,3660,0,0,0,0.0,0.0,0,238965.20618556702,163.7525962499999,163.7525962499999
2013-01-02 18:00:00,1380.60759625,5346.855,-3966.24740375,3970.0,-3966.24740375,0,0,198500,0,3260,0,0,0,0.0,0.0,0,225827.2804054054,99.94678599999997,99.94678599999997
2013-01-02 18:15:00,1524.229486,5394.2827,-3870.053214,3880.0,-3870.053214,0,0,194000,0,3363,0,0,0,0.0,0.0,0,221671.96844382235,268.3617129999998,268.3617129999998
2013-01-02 18:30:00,1741.6151129999996,5353.2534,-3611.638287,3620.0,-3611.638287,0,0,181000,0,3122,0,0,0,0.0,0.0,0,204724.99790074734,200.88074000000006,200.88074000000006
2013-01-02 18:45:00,1959.00074,5378.12,-3419.11926,3420.0,-3419.11926,0,0,171000,0,2864,0,0,0,0.0,0.0,0,191341.58498089385,232.29036700000051,232.29036700000051
2013-01-02 19:00:00,2176.386367,5364.096,-3187.7096329999995,3190.0,-3187.7096329999995,0,0,159500,0,2373,0,0,0,0.0,0.0,0,174906.5820002442,213.48999399999957,213.48999399999957
2013-01-02 19:15:00,2393.7719939999993,5370.281999999999,-2976.5100060000004,2980.0,-2976.5100060000004,0,0,149000,0,2347,0,0,0,0.0,0.0,0,163219.61533769773,276.3777315000002,276.3777315000002
2013-01-02 19:30:00,2641.877231499999,5345.4995,-2703.6222685,2710.0,-2703.6222685,0,0,135500,0,1896,0,0,0,0.0,0.0,0,145758.26545280305,255.80346899999995,255.80346899999995
2013-01-02 19:45:00,2889.982469,5344.179,-2454.196531,2460.0,-2454.196531,0,0,123000,0,1660,0,0,0,0.0,0.0,0,131076.7405063291,270.0007065,270.0007065
2013-01-02 20:00:00,3138.0877065000004,5328.0869999999995,-2189.9992935,2190.0,-2189.9992935,0,0,109500,0,1590,0,0,0,0.0,0.0,0,116368.0473372781,233.18264400000066,233.18264400000066
2013-01-02 20:15:00,3386.192944000001,5343.0103,-1956.8173559999993,1960.0,-1956.8173559999993,0,0,98000,0,1364,0,0,0,0.0,0.0,0,103226.46230841413,288.2398049999995,288.2398049999995
2013-01-02 20:30:00,3591.0138049999996,5262.774,-1671.7601950000005,1680.0,-1671.7601950000005,0,0,84000,0,1268,0,0,0,0.0,0.0,0,88148.95606107822,186.61766600000055,186.61766600000055
2013-01-02 20:45:00,3795.8346659999997,5289.217,-1493.3823339999994,1500.0,-1493.3823339999994,0,0,75000,0,1285,0,0,0,0.0,0.0,0,78756.57766517249,269.6389270000004,269.6389270000004
2013-01-02 21:00:00,4000.655527,5231.0166,-1230.3610729999996,1240.0,-1230.3610729999996,0,0,62000,0,984,0,0,0,0.0,0.0,0,64350.439204808135,240.59208800000033,240.59208800000033
2013-01-02 21:15:00,4205.476388,5204.8843,-999.4079119999997,1000.0,-999.4079119999997,0,0,50000,0,1123,0,0,0,0.0,0.0,0,52174.923500019366,169.46247200000028,169.46247200000028
2013-01-02 21:30:00,4363.648972,5194.1865,-830.5375279999997,840.0,-830.5375279999997,0,0,42000,0,945,0,0,0,0.0,0.0,0,43526.83208309291,218.2219560000002,218.2219560000002
2013-01-02 21:45:00,4521.821556,5143.5996,-621.7780439999998,630.0,-621.7780439999998,0,0,31500,0,1012,0,0,0,0.0,0.0,0,32729.481641468683,183.0301400000008,183.0301400000008
2013-01-02 22:00:00,4679.994140000002,5126.964,-446.9698599999992,450.0,-446.9698599999992,0,0,22500,0,923,0,0,0,0.0,0.0,0,23298.22808163893,193.39522400000078,193.39522400000078
2013-01-02 22:15:00,4838.1667240000015,5094.7715,-256.6047759999992,260.0,-256.6047759999992,0,0,13000,0,908,0,0,0,0.0,0.0,0,13453.441917639828,155.43375550000022,155.43375550000022
2013-01-02 22:30:00,4902.9571555,5007.5234,-104.56624449999978,110.0,-104.56624449999978,0,0,5500,0,664,0,0,0,0.0,0.0,0,5638.986147054346,127.68708700000025,127.68708700000025
2013-01-02 22:45:00,4967.747587,4950.0605,17.687087000000247,0.0,17.687087000000247,0,0,0,0,650,0,0,0,0.0,0.0,0,0.0,146.0780185000003,146.0780185000003
2013-01-02 23:00:00,5032.5380185,4886.46,146.0780185000003,-125.0,146.0780185000003,0,2500,0,0,467,0,0,0,0.0,0.0,0,2544.10153741548,153.19714999999997,153.19714999999997
2013-01-02 23:15:00,5097.32845,4819.1313,278.19714999999997,-275.0,278.19714999999997,0,5500,0,0,607,0,0,0,0.0,0.0,0,5626.780085823872,-97.48741474999954,-97.48741474999954
2013-01-02 23:30:00,4957.15358525,4779.641,177.51258525000046,-175.0,177.51258525000046,0,3500,0,0,439,0,0,0,0.0,0.0,0,3557.978944190785,-60.759579499999774,-60.759579499999774
2013-01-02 23:45:00,4816.9787205,4702.7383,114.24042050000023,-100.0,114.24042050000023,0,2000,0,0,496,0,0,0,0.0,0.0,0,2037.5132355165633,-70.0481442499995,-70.0481442499995
2013-01-03 00:00:00,4676.80385575,4646.852,29.951855750000504,-25.0,29.951855750000504,0,500,0,0,627,0,0,0,0.0,0.0,0,511.91426291186866,-77.31880899999942,-77.31880899999942
2013-01-03 00:15:00,4536.628991000001,4588.9478,-52.31880899999942,60.0,-52.31880899999942,0,0,3000,0,0,0,0,0,0.0,0.0,0,3000.0,-196.79547399999956,-196.79547399999956
2013-01-03 00:30:00,4276.1865259999995,4532.982,-256.79547399999956,260.0,-256.79547399999956,0,0,13000,0,0,0,0,0,0.0,0.0,0,13000.0,-235.5309389999993,-235.5309389999993
2013-01-03 00:45:00,4015.744061,4511.275,-495.5309389999993,500.0,-495.5309389999993,0,0,25000,0,0,0,0,0,0.0,0.0,0,25000.0,-212.0684040000001,-212.0684040000001
2013-01-03 01:00:00,3755.3015960000002,4467.37,-712.0684040000001,720.0,-712.0684040000001,0,0,36000,0,0,0,0,0,0.0,0.0,0,36000.0,-194.9435689999999,-194.9435689999999
2013-01-03 01:15:00,3494.859131,4409.8027,-914.9435689999999,920.0,-914.9435689999999,0,0,46000,0,86,0,0,0,0.0,0.0,0,46147.31511134282,-194.57145375000027,-194.57145375000027
2013-01-03 01:30:00,3253.18854625,4367.76,-1114.5714537500003,1120.0,-1114.5714537500003,0,0,56000,0,103,0,0,0,0.0,0.0,0,56214.92715281141,-191.76203849999956,-191.76203849999956
